image,height,width,type,original_dataset,scenario,airport,runway,time_to_landing,weather,night,time,slant_distance,along_track_distance,height_above_runway,lateral_path_angle,vertical_path_angle,yaw,pitch,roll,watermark_height,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D,image_name,detected
images/nJdKT3NiwkM_056.png,2160,3840,real,REAL_Nominal,,LMML,31,18,,,,,,,,,,,,,2508,915,2533,915,2454,1020,2565,1022,nJdKT3NiwkM_056.png,True
images/nJdKT3NiwkM_058.png,2160,3840,real,REAL_Nominal,,LMML,31,14,,,,,,,,,,,,,1309,905,1336,905,1413,1034,1259,1035,nJdKT3NiwkM_058.png,True
images/nJdKT3NiwkM_059.png,2160,3840,real,REAL_Nominal,,LMML,31,12,,,,,,,,,,,,,2496,900,2526,900,2396,1043,2590,1047,nJdKT3NiwkM_059.png,True
images/nJdKT3NiwkM_060.png,2160,3840,real,REAL_Nominal,,LMML,31,10,,,,,,,,,,,,,2491,890,2521,890,2355,1057,2616,1063,nJdKT3NiwkM_060.png,True
images/nJdKT3NiwkM_061.png,2160,3840,real,REAL_Nominal,,LMML,31,8,,,,,,,,,,,,,1310,877,1342,877,1548,1087,1143,1096,nJdKT3NiwkM_061.png,True
images/nJdKT3NiwkM_062.png,2160,3840,real,REAL_Nominal,,LMML,31,6,,,,,,,,,,,,,2503,870,2537,871,2042,1214,2921,1245,nJdKT3NiwkM_062.png,True
images/nNX8QD-5aCc_069.png,2160,3840,real,REAL_Nominal,,KIAH,26R,88,,,,,,,,,,,,,2492,694,2500,695,2488,724,2500,724,nNX8QD-5aCc_069.png,False
images/nNX8QD-5aCc_077.png,2160,3840,real,REAL_Nominal,,KIAH,26R,72,,,,,,,,,,,,,2535,644,2546,644,2533,680,2547,680,nNX8QD-5aCc_077.png,False
images/nNX8QD-5aCc_082.png,2160,3840,real,REAL_Nominal,,KIAH,26R,62,,,,,,,,,,,,,2498,664,2510,665,2493,706,2511,707,nNX8QD-5aCc_082.png,False
images/nNX8QD-5aCc_086.png,2160,3840,real,REAL_Nominal,,KIAH,26R,54,,,,,,,,,,,,,1340,673,1352,673,1338,718,1360,718,nNX8QD-5aCc_086.png,False
images/nNX8QD-5aCc_090.png,2160,3840,real,REAL_Nominal,,KIAH,26R,46,,,,,,,,,,,,,1364,659,1348,660,1373,710,1347,711,nNX8QD-5aCc_090.png,False
images/nNX8QD-5aCc_093.png,2160,3840,real,REAL_Nominal,,KIAH,26R,40,,,,,,,,,,,,,2470,649,2486,650,2459,705,2489,705,nNX8QD-5aCc_093.png,False
images/nNX8QD-5aCc_095.png,2160,3840,real,REAL_Nominal,,KIAH,26R,36,,,,,,,,,,,,,1346,682,1328,683,1359,741,1327,743,nNX8QD-5aCc_095.png,False
images/nNX8QD-5aCc_097.png,2160,3840,real,REAL_Nominal,,KIAH,26R,32,,,,,,,,,,,,,2488,593,2507,593,2475,658,2513,659,nNX8QD-5aCc_097.png,False
images/nNX8QD-5aCc_100.png,2160,3840,real,REAL_Nominal,,KIAH,26R,26,,,,,,,,,,,,,1335,660,1315,661,1355,735,1308,736,nNX8QD-5aCc_100.png,True
images/nNX8QD-5aCc_103.png,2160,3840,real,REAL_Nominal,,KIAH,26R,20,,,,,,,,,,,,,2518,637,2541,638,2491,725,2554,727,nNX8QD-5aCc_103.png,True
images/nNX8QD-5aCc_105.png,2160,3840,real,REAL_Nominal,,KIAH,26R,16,,,,,,,,,,,,,1310,580,1286,581,1346,682,1264,686,nNX8QD-5aCc_105.png,True
images/nNX8QD-5aCc_107.png,2160,3840,real,REAL_Nominal,,KIAH,26R,12,,,,,,,,,,,,,1317,635,1292,636,1375,757,1257,764,nNX8QD-5aCc_107.png,True
images/nNX8QD-5aCc_108.png,2160,3840,real,REAL_Nominal,,KIAH,26R,10,,,,,,,,,,,,,2531,626,2558,627,2454,765,2603,776,nNX8QD-5aCc_108.png,True
images/nNX8QD-5aCc_109.png,2160,3840,real,REAL_Nominal,,KIAH,26R,8,,,,,,,,,,,,,1312,658,1284,660,1419,824,1216,839,nNX8QD-5aCc_109.png,True
images/nNX8QD-5aCc_110.png,2160,3840,real,REAL_Nominal,,KIAH,26R,6,,,,,,,,,,,,,1296,632,1326,632,1495,863,1173,878,nNX8QD-5aCc_110.png,True
images/nNX8QD-5aCc_111.png,2160,3840,real,REAL_Nominal,,KIAH,26R,4,,,,,,,,,,,,,2528,605,2561,606,2114,1050,2857,1115,nNX8QD-5aCc_111.png,True
images/NxhrqVO5JxM_032.png,720,1280,real,REAL_Nominal,,KJFK,22L,34,,,,,,,,,,,,,1089,280,1099,280,1076,315,1104,315,NxhrqVO5JxM_032.png,True
images/NxhrqVO5JxM_036.png,720,1280,real,REAL_Nominal,,KJFK,22L,26,,,,,,,,,,,,,1091,279,1104,279,1075,317,1114,318,NxhrqVO5JxM_036.png,True
images/NxhrqVO5JxM_039.png,720,1280,real,REAL_Nominal,,KJFK,22L,20,,,,,,,,,,,,,189,288,202,288,171,333,224,333,NxhrqVO5JxM_039.png,True
images/NxhrqVO5JxM_041.png,720,1280,real,REAL_Nominal,,KJFK,22L,16,,,,,,,,,,,,,185,277,197,277,233,328,164,330,NxhrqVO5JxM_041.png,True
images/NxhrqVO5JxM_042.png,720,1280,real,REAL_Nominal,,KJFK,22L,14,,,,,,,,,,,,,1083,283,1098,284,1040,338,1124,342,NxhrqVO5JxM_042.png,True
images/NxhrqVO5JxM_043.png,720,1280,real,REAL_Nominal,,KJFK,22L,12,,,,,,,,,,,,,178,292,190,292,244,356,139,358,NxhrqVO5JxM_043.png,True
images/NxhrqVO5JxM_044.png,720,1280,real,REAL_Nominal,,KJFK,22L,10,,,,,,,,,,,,,172,281,187,282,255,356,113,359,NxhrqVO5JxM_044.png,True
images/NxhrqVO5JxM_045.png,720,1280,real,REAL_Nominal,,KJFK,22L,8,,,,,,,,,,,,,1091,281,1107,281,991,374,1199,382,NxhrqVO5JxM_045.png,True
images/NYOXliLyH24_044.png,1080,1920,real,REAL_Nominal,,LGKR,35,70,,,,,,,,,,,,,1174,574,1184,574,1165,598,1180,599,NYOXliLyH24_044.png,False
images/NYOXliLyH24_053.png,1080,1920,real,REAL_Nominal,,LGKR,35,52,,,,,,,,,,,,,815,555,827,555,813,590,833,590,NYOXliLyH24_053.png,False
images/NYOXliLyH24_057.png,1080,1920,real,REAL_Nominal,,LGKR,35,44,,,,,,,,,,,,,1086,560,1098,560,1080,597,1102,597,NYOXliLyH24_057.png,False
images/NYOXliLyH24_061.png,1080,1920,real,REAL_Nominal,,LGKR,35,36,,,,,,,,,,,,,811,587,824,587,807,626,835,626,NYOXliLyH24_061.png,True
images/NYOXliLyH24_063.png,1080,1920,real,REAL_Nominal,,LGKR,35,32,,,,,,,,,,,,,1102,561,1117,563,1086,602,1118,604,NYOXliLyH24_063.png,True
images/NYOXliLyH24_066.png,1080,1920,real,REAL_Nominal,,LGKR,35,26,,,,,,,,,,,,,1090,572,1103,572,1076,618,1114,618,NYOXliLyH24_066.png,True
images/NYOXliLyH24_069.png,1080,1920,real,REAL_Nominal,,LGKR,35,20,,,,,,,,,,,,,1077,584,1091,584,1057,638,1108,638,NYOXliLyH24_069.png,True
images/NYOXliLyH24_072.png,1080,1920,real,REAL_Nominal,,LGKR,35,14,,,,,,,,,,,,,818,573,834,573,787,641,869,641,NYOXliLyH24_072.png,True
images/NYOXliLyH24_073.png,1080,1920,real,REAL_Nominal,,LGKR,35,12,,,,,,,,,,,,,808,569,825,569,870,645,769,646,NYOXliLyH24_073.png,True
images/NYOXliLyH24_074.png,1080,1920,real,REAL_Nominal,,LGKR,35,10,,,,,,,,,,,,,1106,579,1123,579,1036,664,1175,670,NYOXliLyH24_074.png,True
images/NYOXliLyH24_075.png,1080,1920,real,REAL_Nominal,,LGKR,35,8,,,,,,,,,,,,,781,591,800,591,691,704,902,704,NYOXliLyH24_075.png,True
images/NYOXliLyH24_076.png,1080,1920,real,REAL_Nominal,,LGKR,35,6,,,,,,,,,,,,,781,549,802,549,570,742,1028,744,NYOXliLyH24_076.png,True
images/NZbtI3PODgk_067.png,2160,3840,real,REAL_Nominal,,LEMD,32R,40,,,,,,,,,,,,,1572,1176,1554,1177,1588,1237,1547,1239,NZbtI3PODgk_067.png,False
images/NZbtI3PODgk_072.png,2160,3840,real,REAL_Nominal,,LEMD,32R,30,,,,,,,,,,,,,2248,1140,2268,1141,2226,1211,2280,1214,NZbtI3PODgk_072.png,True
images/NZbtI3PODgk_074.png,2160,3840,real,REAL_Nominal,,LEMD,32R,26,,,,,,,,,,,,,1569,1202,1548,1203,1601,1280,1537,1287,NZbtI3PODgk_074.png,False
images/NZbtI3PODgk_076.png,2160,3840,real,REAL_Nominal,,LEMD,32R,22,,,,,,,,,,,,,1539,1116,1564,1116,1590,1203,1514,1204,NZbtI3PODgk_076.png,True
images/NZbtI3PODgk_078.png,2160,3840,real,REAL_Nominal,,LEMD,32R,18,,,,,,,,,,,,,1589,1214,1564,1215,1636,1309,1537,1317,NZbtI3PODgk_078.png,False
images/NZbtI3PODgk_080.png,2160,3840,real,REAL_Nominal,,LEMD,32R,14,,,,,,,,,,,,,2270,1157,2292,1160,2194,1265,2323,1283,NZbtI3PODgk_080.png,True
images/NZbtI3PODgk_081.png,2160,3840,real,REAL_Nominal,,LEMD,32R,12,,,,,,,,,,,,,2283,1189,2309,1191,2199,1309,2356,1326,NZbtI3PODgk_081.png,True
images/NZbtI3PODgk_082.png,2160,3840,real,REAL_Nominal,,LEMD,32R,10,,,,,,,,,,,,,1548,1142,1519,1144,1649,1283,1448,1300,NZbtI3PODgk_082.png,True
images/NZbtI3PODgk_083.png,2160,3840,real,REAL_Nominal,,LEMD,32R,8,,,,,,,,,,,,,1560,1165,1529,1167,1694,1332,1418,1355,NZbtI3PODgk_083.png,True
images/NZbtI3PODgk_084.png,2160,3840,real,REAL_Nominal,,LEMD,32R,6,,,,,,,,,,,,,2277,1190,2306,1192,2064,1400,2494,1445,NZbtI3PODgk_084.png,True
images/o340-QVXa2s_027.png,1080,1920,real,REAL_Nominal,,LTBA,5,28,,,,,,,,,,,,,912,422,931,422,901,467,937,467,o340-QVXa2s_027.png,True
images/o340-QVXa2s_030.png,1080,1920,real,REAL_Nominal,,LTBA,5,22,,,,,,,,,,,,,873,368,899,369,836,446,922,448,o340-QVXa2s_030.png,True
images/o340-QVXa2s_032.png,1080,1920,real,REAL_Nominal,,LTBA,5,18,,,,,,,,,,,,,913,404,942,404,982,492,869,494,o340-QVXa2s_032.png,True
images/o340-QVXa2s_033.png,1080,1920,real,REAL_Nominal,,LTBA,5,16,,,,,,,,,,,,,974,383,1005,383,922,482,1059,483,o340-QVXa2s_033.png,True
images/o340-QVXa2s_034.png,1080,1920,real,REAL_Nominal,,LTBA,5,14,,,,,,,,,,,,,976,371,1006,371,901,484,1072,487,o340-QVXa2s_034.png,True
images/o340-QVXa2s_035.png,1080,1920,real,REAL_Nominal,,LTBA,5,12,,,,,,,,,,,,,934,341,905,342,1044,475,815,486,o340-QVXa2s_035.png,True
images/o340-QVXa2s_036.png,1080,1920,real,REAL_Nominal,,LTBA,5,10,,,,,,,,,,,,,923,339,892,341,1097,503,751,523,o340-QVXa2s_036.png,True
images/o340-QVXa2s_037.png,1080,1920,real,REAL_Nominal,,LTBA,5,8,,,,,,,,,,,,,1004,342,1036,342,1393,630,674,636,o340-QVXa2s_037.png,True
images/odzEKi-G40k_051.png,1080,1920,real,REAL_Nominal,,LEPA,6L,42,,,,,,,,,,,,,722,477,735,477,716,527,740,527,odzEKi-G40k_051.png,True
images/odzEKi-G40k_055.png,1080,1920,real,REAL_Nominal,,LEPA,6L,34,,,,,,,,,,,,,747,438,763,438,734,497,768,497,odzEKi-G40k_055.png,True
images/odzEKi-G40k_058.png,1080,1920,real,REAL_Nominal,,LEPA,6L,28,,,,,,,,,,,,,763,417,778,418,750,481,789,481,odzEKi-G40k_058.png,True
images/odzEKi-G40k_061.png,1080,1920,real,REAL_Nominal,,LEPA,6L,22,,,,,,,,,,,,,1171,444,1155,445,1136,521,1192,521,odzEKi-G40k_061.png,True
images/odzEKi-G40k_063.png,1080,1920,real,REAL_Nominal,,LEPA,6L,18,,,,,,,,,,,,,744,441,727,442,697,526,770,526,odzEKi-G40k_063.png,True
images/odzEKi-G40k_065.png,1080,1920,real,REAL_Nominal,,LEPA,6L,14,,,,,,,,,,,,,735,447,751,447,685,548,788,549,odzEKi-G40k_065.png,True
images/odzEKi-G40k_066.png,1080,1920,real,REAL_Nominal,,LEPA,6L,12,,,,,,,,,,,,,1144,460,1164,460,1225,573,1097,574,odzEKi-G40k_066.png,True
images/odzEKi-G40k_067.png,1080,1920,real,REAL_Nominal,,LEPA,6L,10,,,,,,,,,,,,,759,472,778,472,675,606,850,606,odzEKi-G40k_067.png,True
images/odzEKi-G40k_068.png,1080,1920,real,REAL_Nominal,,LEPA,6L,8,,,,,,,,,,,,,756,464,775,464,894,642,625,643,odzEKi-G40k_068.png,True
images/odzEKi-G40k_069.png,1080,1920,real,REAL_Nominal,,LEPA,6L,6,,,,,,,,,,,,,789,448,811,449,484,769,1083,774,odzEKi-G40k_069.png,True
images/oEWHNyLBdCM_040.png,1080,1920,real,REAL_Nominal,,GCTS,8,34,,,,,,,,,,,,,877,311,894,311,905,380,865,381,oEWHNyLBdCM_040.png,False
images/oEWHNyLBdCM_045.png,1080,1920,real,REAL_Nominal,,GCTS,8,24,,,,,,,,,,,,,892,399,908,399,937,479,875,481,oEWHNyLBdCM_045.png,False
images/oEWHNyLBdCM_048.png,1080,1920,real,REAL_Nominal,,GCTS,8,18,,,,,,,,,,,,,1066,325,1081,325,1123,423,1028,425,oEWHNyLBdCM_048.png,False
images/oEWHNyLBdCM_049.png,1080,1920,real,REAL_Nominal,,GCTS,8,16,,,,,,,,,,,,,836,356,853,357,783,464,898,467,oEWHNyLBdCM_049.png,True
images/oEWHNyLBdCM_050.png,1080,1920,real,REAL_Nominal,,GCTS,8,14,,,,,,,,,,,,,857,348,872,349,783,465,923,473,oEWHNyLBdCM_050.png,True
images/oEWHNyLBdCM_051.png,1080,1920,real,REAL_Nominal,,GCTS,8,12,,,,,,,,,,,,,890,349,906,349,801,482,989,486,oEWHNyLBdCM_051.png,True
images/oEWHNyLBdCM_052.png,1080,1920,real,REAL_Nominal,,GCTS,8,10,,,,,,,,,,,,,1006,379,1020,380,865,540,1139,554,oEWHNyLBdCM_052.png,True
images/oEWHNyLBdCM_053.png,1080,1920,real,REAL_Nominal,,GCTS,8,8,,,,,,,,,,,,,1018,401,1037,401,752,658,1278,667,oEWHNyLBdCM_053.png,True
images/onDu8h5WPU4_071.png,2160,3840,real,REAL_Nominal,,ELLX,24,26,,,,,,,,,,,,,2256,814,2279,814,2218,894,2297,897,onDu8h5WPU4_071.png,False
images/onDu8h5WPU4_075.png,2160,3840,real,REAL_Nominal,,ELLX,24,18,,,,,,,,,,,,,1573,796,1601,796,1657,896,1532,897,onDu8h5WPU4_075.png,False
images/onDu8h5WPU4_077.png,2160,3840,real,REAL_Nominal,,ELLX,24,14,,,,,,,,,,,,,1575,788,1543,789,1653,910,1481,916,onDu8h5WPU4_077.png,False
images/onDu8h5WPU4_079.png,2160,3840,real,REAL_Nominal,,ELLX,24,10,,,,,,,,,,,,,2242,782,2273,782,2108,945,2383,955,onDu8h5WPU4_079.png,True
images/onDu8h5WPU4_080.png,2160,3840,real,REAL_Nominal,,ELLX,24,8,,,,,,,,,,,,,1631,786,1599,787,1824,994,1434,1015,onDu8h5WPU4_080.png,True
images/onDu8h5WPU4_081.png,2160,3840,real,REAL_Nominal,,ELLX,24,6,,,,,,,,,,,,,2223,776,2259,777,1882,1102,2552,1146,onDu8h5WPU4_081.png,True
images/OS_YJ5YhP5E_079.png,1080,1920,real,REAL_Nominal,,UUDD,32R,74,,,,,,,,,,,,,920,522,930,522,934,562,916,563,OS_YJ5YhP5E_079.png,True
images/OS_YJ5YhP5E_084.png,1080,1920,real,REAL_Nominal,,UUDD,32R,64,,,,,,,,,,,,,915,500,927,501,910,546,929,546,OS_YJ5YhP5E_084.png,True
images/OS_YJ5YhP5E_088.png,1080,1920,real,REAL_Nominal,,UUDD,32R,56,,,,,,,,,,,,,932,517,942,517,925,564,946,564,OS_YJ5YhP5E_088.png,True
images/OS_YJ5YhP5E_092.png,1080,1920,real,REAL_Nominal,,UUDD,32R,48,,,,,,,,,,,,,986,514,997,514,1005,567,980,568,OS_YJ5YhP5E_092.png,True
images/OS_YJ5YhP5E_095.png,1080,1920,real,REAL_Nominal,,UUDD,32R,42,,,,,,,,,,,,,911,515,925,515,903,572,932,572,OS_YJ5YhP5E_095.png,True
images/OS_YJ5YhP5E_100.png,1080,1920,real,REAL_Nominal,,UUDD,32R,32,,,,,,,,,,,,,977,494,990,494,965,560,1001,560,OS_YJ5YhP5E_100.png,True
images/OS_YJ5YhP5E_102.png,1080,1920,real,REAL_Nominal,,UUDD,32R,28,,,,,,,,,,,,,949,471,965,471,935,540,978,541,OS_YJ5YhP5E_102.png,True
images/OS_YJ5YhP5E_104.png,1080,1920,real,REAL_Nominal,,UUDD,32R,24,,,,,,,,,,,,,982,490,997,490,1016,564,967,565,OS_YJ5YhP5E_104.png,True
images/OS_YJ5YhP5E_107.png,1080,1920,real,REAL_Nominal,,UUDD,32R,18,,,,,,,,,,,,,938,496,955,496,912,582,978,583,OS_YJ5YhP5E_107.png,True
images/OS_YJ5YhP5E_109.png,1080,1920,real,REAL_Nominal,,UUDD,32R,14,,,,,,,,,,,,,983,474,965,475,1021,572,932,574,OS_YJ5YhP5E_109.png,True
images/OS_YJ5YhP5E_110.png,1080,1920,real,REAL_Nominal,,UUDD,32R,12,,,,,,,,,,,,,943,473,961,473,902,581,1005,581,OS_YJ5YhP5E_110.png,True
images/OS_YJ5YhP5E_111.png,1080,1920,real,REAL_Nominal,,UUDD,32R,10,,,,,,,,,,,,,950,475,968,475,891,592,1018,593,OS_YJ5YhP5E_111.png,True
images/OS_YJ5YhP5E_112.png,1080,1920,real,REAL_Nominal,,UUDD,32R,8,,,,,,,,,,,,,943,493,961,493,873,626,1036,628,OS_YJ5YhP5E_112.png,True
images/OS_YJ5YhP5E_113.png,1080,1920,real,REAL_Nominal,,UUDD,32R,6,,,,,,,,,,,,,928,492,948,492,1059,656,831,658,OS_YJ5YhP5E_113.png,True
images/OS_YJ5YhP5E_114.png,1080,1920,real,REAL_Nominal,,UUDD,32R,4,,,,,,,,,,,,,924,461,945,461,741,692,1123,693,OS_YJ5YhP5E_114.png,True
images/OX5IFPPSwBw_002.png,720,1280,real,REAL_Nominal,,LGIR,27,40,,,,,,,,,,,,,870,323,877,323,869,351,884,352,OX5IFPPSwBw_002.png,False
images/OX5IFPPSwBw_009.png,720,1280,real,REAL_Nominal,,LGIR,27,26,,,,,,,,,,,,,883,320,893,320,882,357,908,357,OX5IFPPSwBw_009.png,False
images/OX5IFPPSwBw_012.png,720,1280,real,REAL_Nominal,,LGIR,27,20,,,,,,,,,,,,,427,309,437,309,401,352,437,352,OX5IFPPSwBw_012.png,True
images/OX5IFPPSwBw_014.png,720,1280,real,REAL_Nominal,,LGIR,27,16,,,,,,,,,,,,,441,312,451,312,413,364,464,364,OX5IFPPSwBw_014.png,True
images/OX5IFPPSwBw_015.png,720,1280,real,REAL_Nominal,,LGIR,27,14,,,,,,,,,,,,,833,307,845,307,812,364,874,366,OX5IFPPSwBw_015.png,True
images/OX5IFPPSwBw_016.png,720,1280,real,REAL_Nominal,,LGIR,27,12,,,,,,,,,,,,,419,304,431,304,463,367,382,370,OX5IFPPSwBw_016.png,True
images/OX5IFPPSwBw_017.png,720,1280,real,REAL_Nominal,,LGIR,27,10,,,,,,,,,,,,,406,311,419,311,346,387,462,390,OX5IFPPSwBw_017.png,True
images/OX5IFPPSwBw_018.png,720,1280,real,REAL_Nominal,,LGIR,27,8,,,,,,,,,,,,,861,333,876,333,768,440,976,448,OX5IFPPSwBw_018.png,True
images/OzF2oBqSJ-E_076.png,2160,3840,real,REAL_Nominal,,EDDS,7,28,,,,,,,,,,,,,1843,1110,1825,1111,1862,1171,1813,1174,OzF2oBqSJ-E_076.png,True
images/OzF2oBqSJ-E_080.png,2160,3840,real,REAL_Nominal,,EDDS,7,20,,,,,,,,,,,,,1808,1107,1829,1107,1854,1184,1783,1185,OzF2oBqSJ-E_080.png,True
images/OzF2oBqSJ-E_082.png,2160,3840,real,REAL_Nominal,,EDDS,7,16,,,,,,,,,,,,,1802,1094,1822,1094,1865,1182,1773,1186,OzF2oBqSJ-E_082.png,True
images/OzF2oBqSJ-E_084.png,2160,3840,real,REAL_Nominal,,EDDS,7,12,,,,,,,,,,,,,2025,1100,2043,1100,1966,1209,2097,1209,OzF2oBqSJ-E_084.png,True
images/OzF2oBqSJ-E_085.png,2160,3840,real,REAL_Nominal,,EDDS,7,10,,,,,,,,,,,,,2029,1109,2050,1109,1952,1227,2118,1232,OzF2oBqSJ-E_085.png,True
images/OzF2oBqSJ-E_086.png,2160,3840,real,REAL_Nominal,,EDDS,7,8,,,,,,,,,,,,,2031,1107,2053,1108,1927,1250,2156,1252,OzF2oBqSJ-E_086.png,True
images/OzF2oBqSJ-E_087.png,2160,3840,real,REAL_Nominal,,EDDS,7,6,,,,,,,,,,,,,1827,1087,1807,1088,2010,1279,1639,1292,OzF2oBqSJ-E_087.png,True
images/OzF2oBqSJ-E_088.png,2160,3840,real,REAL_Nominal,,EDDS,7,4,,,,,,,,,,,,,1804,1103,1825,1103,2310,1497,1358,1545,OzF2oBqSJ-E_088.png,True
images/O_CYZMAr6fM_022.png,1080,1920,real,REAL_Nominal,,LCLK,22,92,,,,,,,,,,,,,302,504,313,504,322,538,301,539,O_CYZMAr6fM_022.png,False
images/O_CYZMAr6fM_039.png,1080,1920,real,REAL_Nominal,,LCLK,22,58,,,,,,,,,,,,,970,504,978,504,960,536,984,536,O_CYZMAr6fM_039.png,False
images/O_CYZMAr6fM_043.png,1080,1920,real,REAL_Nominal,,LCLK,22,50,,,,,,,,,,,,,377,440,365,441,401,479,360,481,O_CYZMAr6fM_043.png,True
images/O_CYZMAr6fM_047.png,1080,1920,real,REAL_Nominal,,LCLK,22,42,,,,,,,,,,,,,1525,340,1537,341,1492,380,1544,385,O_CYZMAr6fM_047.png,False
images/O_CYZMAr6fM_050.png,1080,1920,real,REAL_Nominal,,LCLK,22,36,,,,,,,,,,,,,464,365,452,366,496,413,436,417,O_CYZMAr6fM_050.png,True
images/O_CYZMAr6fM_052.png,1080,1920,real,REAL_Nominal,,LCLK,22,32,,,,,,,,,,,,,1378,387,1389,388,1339,440,1406,447,O_CYZMAr6fM_052.png,True
images/O_CYZMAr6fM_054.png,1080,1920,real,REAL_Nominal,,LCLK,22,28,,,,,,,,,,,,,513,403,524,403,572,464,487,470,O_CYZMAr6fM_054.png,True
images/O_CYZMAr6fM_055.png,1080,1920,real,REAL_Nominal,,LCLK,22,26,,,,,,,,,,,,,1338,397,1349,398,1285,460,1378,467,O_CYZMAr6fM_055.png,True
images/O_CYZMAr6fM_056.png,1080,1920,real,REAL_Nominal,,LCLK,22,24,,,,,,,,,,,,,1270,396,1281,397,1224,464,1329,469,O_CYZMAr6fM_056.png,True
images/O_CYZMAr6fM_057.png,1080,1920,real,REAL_Nominal,,LCLK,22,22,,,,,,,,,,,,,489,417,474,418,552,494,405,502,O_CYZMAr6fM_057.png,True
images/pA2yimUN7VI_081.png,2160,3840,real,REAL_Nominal,,KSFO,28L,14,,,,,,,,,,,,,2906,741,2932,741,2829,865,2994,873,pA2yimUN7VI_081.png,True
images/pA2yimUN7VI_082.png,2160,3840,real,REAL_Nominal,,KSFO,28L,12,,,,,,,,,,,,,2906,742,2935,744,2808,878,3015,892,pA2yimUN7VI_082.png,True
images/pA2yimUN7VI_083.png,2160,3840,real,REAL_Nominal,,KSFO,28L,10,,,,,,,,,,,,,930,739,902,740,1065,897,788,916,pA2yimUN7VI_083.png,True
images/pA2yimUN7VI_084.png,2160,3840,real,REAL_Nominal,,KSFO,28L,8,,,,,,,,,,,,,929,738,898,739,1131,936,712,965,pA2yimUN7VI_084.png,True
images/pA2yimUN7VI_085.png,2160,3840,real,REAL_Nominal,,KSFO,28L,6,,,,,,,,,,,,,2907,744,2940,744,2469,1071,3347,1156,pA2yimUN7VI_085.png,True
images/PcuIPEgct7E_021.png,2160,3840,real,REAL_Nominal,,LGSR,33,84,,,,,,,,,,,,,1971,808,1982,808,1969,837,1984,838,PcuIPEgct7E_021.png,False
images/PcuIPEgct7E_032.png,2160,3840,real,REAL_Nominal,,LGSR,33,62,,,,,,,,,,,,,2138,815,2152,815,2135,852,2155,852,PcuIPEgct7E_032.png,False
images/PcuIPEgct7E_039.png,2160,3840,real,REAL_Nominal,,LGSR,33,48,,,,,,,,,,,,,2106,749,2121,749,2099,792,2125,792,PcuIPEgct7E_039.png,False
images/PcuIPEgct7E_044.png,2160,3840,real,REAL_Nominal,,LGSR,33,38,,,,,,,,,,,,,2115,789,2099,790,2091,838,2124,838,PcuIPEgct7E_044.png,False
images/PcuIPEgct7E_048.png,2160,3840,real,REAL_Nominal,,LGSR,33,30,,,,,,,,,,,,,1720,768,1739,768,1709,821,1748,821,PcuIPEgct7E_048.png,True
images/PcuIPEgct7E_052.png,2160,3840,real,REAL_Nominal,,LGSR,33,22,,,,,,,,,,,,,2073,775,2088,775,2065,844,2106,844,PcuIPEgct7E_052.png,True
images/PcuIPEgct7E_055.png,2160,3840,real,REAL_Nominal,,LGSR,33,16,,,,,,,,,,,,,2077,764,2091,764,2056,849,2109,849,PcuIPEgct7E_055.png,True
images/PcuIPEgct7E_057.png,2160,3840,real,REAL_Nominal,,LGSR,33,12,,,,,,,,,,,,,1745,762,1759,762,1795,861,1721,863,PcuIPEgct7E_057.png,True
images/PcuIPEgct7E_059.png,2160,3840,real,REAL_Nominal,,LGSR,33,8,,,,,,,,,,,,,1757,753,1739,754,1810,880,1693,883,PcuIPEgct7E_059.png,True
images/PcuIPEgct7E_060.png,2160,3840,real,REAL_Nominal,,LGSR,33,6,,,,,,,,,,,,,1742,751,1761,751,1838,905,1672,909,PcuIPEgct7E_060.png,True
images/PcuIPEgct7E_061.png,2160,3840,real,REAL_Nominal,,LGSR,33,4,,,,,,,,,,,,,2079,744,2099,744,1934,967,2241,974,PcuIPEgct7E_061.png,False
images/pHOJeERz7ZI_068.png,2160,3840,real,REAL_Nominal,,LSZH,28,30,,,,,,,,,,,,,2136,1094,2114,1095,2157,1152,2101,1154,pHOJeERz7ZI_068.png,False
images/pHOJeERz7ZI_070.png,2160,3840,real,REAL_Nominal,,LSZH,28,26,,,,,,,,,,,,,2095,1087,2118,1087,2146,1153,2079,1155,pHOJeERz7ZI_070.png,True
images/pHOJeERz7ZI_073.png,2160,3840,real,REAL_Nominal,,LSZH,28,20,,,,,,,,,,,,,1716,1092,1740,1092,1681,1168,1772,1171,pHOJeERz7ZI_073.png,True
images/pHOJeERz7ZI_075.png,2160,3840,real,REAL_Nominal,,LSZH,28,16,,,,,,,,,,,,,2099,1089,2123,1089,2174,1180,2050,1183,pHOJeERz7ZI_075.png,True
images/pHOJeERz7ZI_076.png,2160,3840,real,REAL_Nominal,,LSZH,28,14,,,,,,,,,,,,,2099,1089,2124,1089,2187,1190,2036,1193,pHOJeERz7ZI_076.png,True
images/pHOJeERz7ZI_077.png,2160,3840,real,REAL_Nominal,,LSZH,28,12,,,,,,,,,,,,,2125,1085,2100,1086,2210,1200,2017,1206,pHOJeERz7ZI_077.png,True
images/pHOJeERz7ZI_078.png,2160,3840,real,REAL_Nominal,,LSZH,28,10,,,,,,,,,,,,,1712,1085,1737,1085,1594,1225,1861,1231,pHOJeERz7ZI_078.png,True
